,func_efc,func_fber,func_fwhm,func_gsr,func_mean_fd,func_perc_fd,func_quality,func_snr,func_tsnr
0,0.9212435872076287,121.0183842128688,3.1924294465878136,0.014510848351583746,0.050172788328083154,2.3166023166023164,0.01836359665178572,11.183478262283263,30.098063311109637
1,0.9178821141682482,128.9918125091988,3.3211723731336185,0.010547948113526492,0.07094603101018908,3.2818532818532815,0.018966459821428562,11.46729099185229,24.09805798114475
2,0.9191965782599365,128.71912587554846,3.297969833322611,0.011737294093975977,0.05111821693259541,0.7722007722007722,0.019242838616071425,11.499654193773198,26.328484631561988
3,0.9190390186833559,147.1939759429222,3.2459873042977003,0.014286328874614142,0.062449690569388455,1.5444015444015444,0.01908967299107144,12.395415595487949,27.901813463071456
4,0.9185429244936384,137.48612362330954,3.2208889357892754,0.010729085240283185,0.05100117243294472,0.9652509652509652,0.019494879017857146,11.860313364120318,28.488700567592552
5,0.9189752716528375,131.33975411743995,3.287531156197057,0.012575597394110485,0.04476336313753675,1.1583011583011582,0.019177842410714286,11.67396247026626,28.82288379824703
6,0.9141355706045597,112.40947989484957,3.2446068440130595,0.023206577120212433,0.047929623319673896,1.1583011583011582,0.018611301785714286,10.639910667495736,26.123208518452415
7,0.9203346107942,145.2549965130875,3.2559206163458727,0.01562161753489949,0.05648733721597623,0.5791505791505791,0.01975581214689265,12.322716658294294,27.485498633797228
8,0.9169164218779146,88.46021586208333,3.438186388927678,0.03160376872625833,0.05855584590602404,1.3513513513513513,0.016754321875,9.66977924745474,25.209315678177997
9,0.9002051913393235,101.01818267714415,3.1822843867713275,0.026712435403422895,0.04461838589461327,1.9305019305019304,0.012563576499999996,10.239501656538073,24.140753248528373
10,0.577420070702646,943.5726413437881,3.4700008325918046,0.022739773210975305,0.053530579199018845,2.3166023166023164,0.06298214766666671,20.67381918956723,4.183125737680004
11,0.8890773605316642,91.63745101801973,3.1373865716236478,0.011597934686090657,0.04929543080960406,0.7722007722007722,0.0350578144787645,9.064845029734895,31.54228390782971
12,0.89285947115892,71.81476516985622,3.0674556069171803,0.0018475232849218762,0.040840875299329046,0.9652509652509652,0.032132512741312756,8.108289468030923,30.57644384958156
13,0.8895675821221725,85.46233557597661,3.1414412660697635,0.004920172885975771,0.04056184727308282,0.9652509652509652,0.034856789382239364,8.759128239614537,27.988292890126072
14,0.8919314276218486,77.28581335450721,3.208126806620801,0.016191003073199265,0.050426492846139155,1.1583011583011582,0.03471064073359073,8.34880695305374,24.73415610568251
15,0.8907167603156176,81.22834854988393,3.121580771977215,0.009559490612173345,0.04532294410226896,0.9652509652509652,0.03378755694980694,8.579746639275205,30.922903950855396
16,0.8913376530468884,79.20631163832512,3.1182435749022224,0.00896463855441126,0.04706102414033092,1.3513513513513513,0.03375728803088803,8.495350974772808,28.411976114641643
17,0.8917795683157984,78.76166728835922,3.126644968538516,0.007021593455187943,0.04194653687778445,0.0,0.03289545637065636,8.431458137322327,31.5453449331333
18,0.8908274796478968,86.67741065391314,3.1036600236845047,0.00885594583707864,0.050669807800261424,0.0,0.03376021853281851,8.79747845250138,32.396680123631185
19,0.8915391945917555,92.90391686226252,3.1829726836680448,0.012958027909013901,0.055281601533639785,1.9305019305019304,0.037418637451737465,9.083541289169908,26.61960456428477
20,0.8905397859130697,85.92648235348602,3.1682139296038905,0.007552427997174085,0.04455160780717726,0.7722007722007722,0.03525506235521234,8.843721468439021,26.75962967542797
21,0.8904955803898532,89.39060066559148,3.2073217078264586,0.011506098572862755,0.06081260350000331,2.1235521235521233,0.03788014864864866,8.955846247159275,22.92903954770718
